username,timestamp,content,retweets,likes,replies,composite_signal,signal_confidence,trading_signal
user_52,2025-08-31 16:41:29+00:00,This is a sample tweet about Indian stock market #intraday,140,1566,25,0.09682492310570665,0.9524824729635372,HOLD
user_329,2025-08-31 16:40:38+00:00,This is a sample tweet about Indian stock market #nifty50,380,68,6,-1.0464358787588854,0.48645407023391696,HOLD
user_398,2025-08-31 16:39:57+00:00,This is a sample tweet about Indian stock market #nifty50,903,2366,179,0.63689227373254,0.6874405383894762,BUY
user_463,2025-08-31 16:38:23+00:00,This is a sample tweet about Indian stock market #sensex,801,140,176,-1.1310524321545092,0.44492788839208663,HOLD
user_499,2025-08-31 16:37:46+00:00,This is a sample tweet about Indian stock market #sensex,663,86,124,-1.3542084736684918,0.3354124568702449,HOLD
user_149,2025-08-31 16:37:36+00:00,This is a sample tweet about Indian stock market #nifty50,570,2766,289,0.6608071184606741,0.6757041564281778,BUY
user_362,2025-08-31 16:37:35+00:00,This is a sample tweet about Indian stock market #banknifty,765,2683,325,0.8554069719535211,0.5802028794527976,HOLD
user_413,2025-08-31 16:37:01+00:00,This is a sample tweet about Indian stock market #sensex,735,2347,228,-0.19571104604043443,0.9039533972941256,HOLD
user_325,2025-08-31 16:36:36+00:00,This is a sample tweet about Indian stock market #nifty50,927,590,377,0.2054894102353098,0.8991545947740845,BUY
user_311,2025-08-31 16:36:18+00:00,This is a sample tweet about Indian stock market #nifty50,62,217,88,-1.154112307421324,0.4336110888398468,HOLD
user_490,2025-08-31 16:35:47+00:00,This is a sample tweet about Indian stock market #nifty50,910,1710,279,0.514798387578844,0.7473589906867348,STRONG_BUY
user_156,2025-08-31 16:35:02+00:00,This is a sample tweet about Indian stock market #nifty50,631,2506,141,0.3932561462241815,0.8070067193333896,BUY
user_34,2025-08-31 16:34:35+00:00,This is a sample tweet about Indian stock market #intraday,301,2832,211,1.0402732206646854,0.48947843899368193,HOLD
user_221,2025-08-31 16:34:20+00:00,This is a sample tweet about Indian stock market #intraday,34,2843,390,1.0619931542027041,0.47881922547696965,HOLD
user_8,2025-08-31 16:32:20+00:00,This is a sample tweet about Indian stock market #nifty50,507,414,56,-0.7144599821698302,0.6493736278813071,SELL
user_376,2025-08-31 16:32:05+00:00,This is a sample tweet about Indian stock market #intraday,505,193,211,0.12552551918776683,0.9383974491231051,HOLD
user_193,2025-08-31 16:31:17+00:00,This is a sample tweet about Indian stock market #nifty50,831,2560,230,0.7263293822699524,0.6435486344594328,BUY
user_202,2025-08-31 16:30:58+00:00,This is a sample tweet about Indian stock market #banknifty,142,1561,473,0.03681043595732451,0.981935013943501,HOLD
user_57,2025-08-31 16:30:54+00:00,This is a sample tweet about Indian stock market #nifty50,476,748,269,-0.29460443825352545,0.8554207541741015,SELL
user_124,2025-08-31 16:30:40+00:00,This is a sample tweet about Indian stock market #banknifty,690,297,9,-0.6652485262947077,0.6735245036067328,SELL
user_475,2025-08-31 16:30:34+00:00,This is a sample tweet about Indian stock market #banknifty,439,635,199,-0.47676651156983874,0.7660234072288726,SELL
user_235,2025-08-31 16:30:27+00:00,This is a sample tweet about Indian stock market #banknifty,55,1311,74,-0.7247883685038674,0.6443048980426596,SELL
user_481,2025-08-31 16:29:55+00:00,This is a sample tweet about Indian stock market #intraday,723,1849,276,1.1078505012163162,0.4563144027862164,HOLD
user_277,2025-08-31 16:29:17+00:00,This is a sample tweet about Indian stock market #intraday,568,437,492,0.6917742239516635,0.6605068268025956,BUY
user_314,2025-08-31 16:27:48+00:00,This is a sample tweet about Indian stock market #sensex,771,2204,171,-0.3052675925501037,0.85018773455137,SELL
user_137,2025-08-31 16:27:32+00:00,This is a sample tweet about Indian stock market #banknifty,83,2655,339,0.24496958195116536,0.8797794167027913,BUY
user_221,2025-08-31 16:27:16+00:00,This is a sample tweet about Indian stock market #nifty50,726,2266,434,0.80421937425463,0.6053235609836591,BUY
user_80,2025-08-31 16:25:11+00:00,This is a sample tweet about Indian stock market #nifty50,324,2347,443,0.4861248673412535,0.7614307268618596,BUY
user_105,2025-08-31 16:24:18+00:00,This is a sample tweet about Indian stock market #banknifty,853,1091,469,0.48050467716262024,0.7641888755925508,BUY
user_279,2025-08-31 16:24:04+00:00,This is a sample tweet about Indian stock market #nifty50,554,92,60,-0.800206488774055,0.6072929133797293,SELL
user_64,2025-08-31 16:22:00+00:00,This is a sample tweet about Indian stock market #sensex,217,811,409,-1.0437104667928512,0.48779158574777026,HOLD
user_217,2025-08-31 16:20:41+00:00,This is a sample tweet about Indian stock market #nifty50,811,1248,155,0.052612842431453366,0.9741798693713146,HOLD
user_29,2025-08-31 16:20:39+00:00,This is a sample tweet about Indian stock market #nifty50,447,1451,442,0.22287604500494645,0.8906219787777119,BUY
user_116,2025-08-31 16:20:36+00:00,This is a sample tweet about Indian stock market #sensex,380,748,347,-1.0118918586282541,0.5034067964314205,HOLD
user_430,2025-08-31 16:20:33+00:00,This is a sample tweet about Indian stock market #nifty50,606,412,306,-0.2630056105610229,0.8709281060111876,SELL
user_259,2025-08-31 16:18:02+00:00,This is a sample tweet about Indian stock market #nifty50,165,1370,121,-0.5322129031399719,0.7388126919915186,STRONG_SELL
user_201,2025-08-31 16:16:16+00:00,This is a sample tweet about Indian stock market #intraday,648,594,348,0.621072159061143,0.6952043733867665,BUY
user_321,2025-08-31 16:15:29+00:00,This is a sample tweet about Indian stock market #nifty50,412,2317,369,0.4462225959500372,0.7810130533830839,BUY
user_67,2025-08-31 16:14:34+00:00,This is a sample tweet about Indian stock market #sensex,343,1546,374,-0.6737332011376779,0.6693605884357774,SELL
user_309,2025-08-31 16:14:31+00:00,This is a sample tweet about Indian stock market #intraday,522,1641,218,0.7546236979953744,0.629662995624552,BUY
user_275,2025-08-31 16:12:36+00:00,This is a sample tweet about Indian stock market #banknifty,806,34,147,-0.4695124067783357,0.7695834113011636,SELL
user_133,2025-08-31 16:11:26+00:00,This is a sample tweet about Indian stock market #nifty50,103,737,458,-0.363775017716701,0.8214747950724257,SELL
user_235,2025-08-31 16:10:58+00:00,This is a sample tweet about Indian stock market #intraday,134,2766,432,1.1815588550748664,0.42014149828038905,HOLD
user_194,2025-08-31 16:09:36+00:00,This is a sample tweet about Indian stock market #banknifty,869,1014,91,-0.0850501483579295,0.9582610283135373,HOLD
user_348,2025-08-31 16:09:32+00:00,This is a sample tweet about Indian stock market #intraday,94,1777,130,0.2952317667432939,0.8551128882082195,BUY
user_486,2025-08-31 16:08:40+00:00,This is a sample tweet about Indian stock market #nifty50,373,421,270,-0.5229415313968238,0.7433626843213774,STRONG_SELL
user_488,2025-08-31 16:08:32+00:00,This is a sample tweet about Indian stock market #sensex,67,365,279,-1.5542190263397462,0.2372558403784527,HOLD
user_304,2025-08-31 16:08:01+00:00,This is a sample tweet about Indian stock market #banknifty,655,1228,492,0.39122066477107387,0.8080056464884845,BUY
user_378,2025-08-31 16:05:38+00:00,This is a sample tweet about Indian stock market #intraday,380,787,83,0.07407604414609342,0.9636466488424326,HOLD
user_176,2025-08-31 16:03:23+00:00,This is a sample tweet about Indian stock market #banknifty,599,1097,39,-0.37092389944776133,0.817966429973439,SELL
user_436,2025-08-31 16:01:54+00:00,This is a sample tweet about Indian stock market #intraday,862,1075,67,0.6084373701962202,0.7014049868469345,STRONG_BUY
user_168,2025-08-31 15:59:48+00:00,This is a sample tweet about Indian stock market #sensex,662,480,171,-1.1227632599035513,0.4489958592606488,HOLD
user_379,2025-08-31 15:59:31+00:00,This is a sample tweet about Indian stock market #sensex,438,823,314,-0.9758246272722113,0.5211070494873415,HOLD
user_224,2025-08-31 15:58:02+00:00,This is a sample tweet about Indian stock market #banknifty,490,1969,385,0.3951749934225439,0.8060650312772321,BUY
user_59,2025-08-31 15:57:16+00:00,This is a sample tweet about Indian stock market #banknifty,279,1002,380,-0.2066424754215347,0.8985887197451796,SELL
user_39,2025-08-31 15:56:50+00:00,This is a sample tweet about Indian stock market #nifty50,240,2536,380,0.3973200569865918,0.8050123259134664,BUY
user_419,2025-08-31 15:56:17+00:00,This is a sample tweet about Indian stock market #banknifty,392,41,308,-0.6089885540857716,0.7011344893909732,STRONG_SELL
user_285,2025-08-31 15:55:46+00:00,This is a sample tweet about Indian stock market #sensex,2,2601,102,-0.9378632494259502,0.5397368685493384,HOLD
user_287,2025-08-31 15:55:38+00:00,This is a sample tweet about Indian stock market #intraday,630,999,183,0.5343353829860744,0.737771069749676,STRONG_BUY
user_314,2025-08-31 15:55:32+00:00,This is a sample tweet about Indian stock market #banknifty,610,227,400,-0.2002103908067526,0.9017453115066835,SELL
user_461,2025-08-31 15:54:35+00:00,This is a sample tweet about Indian stock market #nifty50,464,2528,121,0.221843006213043,0.8911289499907992,BUY
user_192,2025-08-31 15:54:14+00:00,This is a sample tweet about Indian stock market #nifty50,614,182,175,-0.5415168936021355,0.7342466917908245,STRONG_SELL
user_112,2025-08-31 15:54:04+00:00,This is a sample tweet about Indian stock market #nifty50,888,938,240,0.11652475491862477,0.9428146388898437,HOLD
user_261,2025-08-31 15:54:02+00:00,This is a sample tweet about Indian stock market #sensex,723,1629,256,-0.46527095101005606,0.7716649362089929,SELL
user_387,2025-08-31 15:53:42+00:00,This is a sample tweet about Indian stock market #intraday,456,744,65,0.09904581128906381,0.9513925561227831,HOLD
user_43,2025-08-31 15:53:38+00:00,This is a sample tweet about Indian stock market #sensex,813,543,222,-0.8855054408934926,0.5654318394587896,HOLD
user_28,2025-08-31 15:51:55+00:00,This is a sample tweet about Indian stock market #intraday,624,2290,92,0.9350490576703665,0.5411179533831025,HOLD
user_306,2025-08-31 15:50:55+00:00,This is a sample tweet about Indian stock market #sensex,446,2871,5,-0.5629228469037819,0.7237415663321471,STRONG_SELL
user_232,2025-08-31 15:50:42+00:00,This is a sample tweet about Indian stock market #banknifty,575,1434,134,-0.1145280789022883,0.9437945219978925,HOLD
user_72,2025-08-31 15:50:40+00:00,This is a sample tweet about Indian stock market #sensex,673,2446,263,-0.15998742742700628,0.9214850199265612,HOLD
user_201,2025-08-31 15:48:50+00:00,This is a sample tweet about Indian stock market #sensex,7,445,396,-1.4057240079092763,0.3101308381240896,HOLD
user_454,2025-08-31 15:48:35+00:00,This is a sample tweet about Indian stock market #intraday,318,2685,228,1.0190803773770405,0.49987897918105473,HOLD
user_426,2025-08-31 15:48:26+00:00,This is a sample tweet about Indian stock market #sensex,573,1923,497,-0.12951402062697545,0.9364400633706209,HOLD
user_9,2025-08-31 15:47:32+00:00,This is a sample tweet about Indian stock market #banknifty,495,446,344,-0.2945027016558444,0.8554706821407432,SELL
user_166,2025-08-31 15:47:10+00:00,This is a sample tweet about Indian stock market #sensex,842,360,45,-1.1920513221275784,0.41499224464956475,HOLD
user_203,2025-08-31 15:46:25+00:00,This is a sample tweet about Indian stock market #sensex,75,1279,145,-1.3602659482223896,0.33243970768899045,HOLD
user_299,2025-08-31 15:46:04+00:00,This is a sample tweet about Indian stock market #intraday,310,1307,382,0.660728351460597,0.6757428118996793,BUY
user_319,2025-08-31 15:44:58+00:00,This is a sample tweet about Indian stock market #banknifty,961,2024,159,0.5180020491373627,0.7457867707474904,STRONG_BUY
user_188,2025-08-31 15:44:15+00:00,This is a sample tweet about Indian stock market #nifty50,210,245,339,-0.6442262662227165,0.6838413288547923,SELL
user_232,2025-08-31 15:43:38+00:00,This is a sample tweet about Indian stock market #banknifty,963,234,262,-0.07692683256893719,0.962247603931137,HOLD
user_262,2025-08-31 15:43:07+00:00,This is a sample tweet about Indian stock market #intraday,690,306,388,0.5971471528239531,0.7069457421816797,STRONG_BUY
user_306,2025-08-31 15:42:39+00:00,This is a sample tweet about Indian stock market #nifty50,245,2607,179,0.1400621914920104,0.9312634726934725,HOLD
user_412,2025-08-31 15:42:17+00:00,This is a sample tweet about Indian stock market #banknifty,982,611,83,-0.16204408913977542,0.920475698406784,HOLD
user_195,2025-08-31 15:41:57+00:00,This is a sample tweet about Indian stock market #intraday,661,1673,113,0.7419156975046567,0.6358995382163577,BUY
user_479,2025-08-31 15:40:18+00:00,This is a sample tweet about Indian stock market #banknifty,260,1684,378,0.05746568452401937,0.971798302229914,HOLD
user_342,2025-08-31 15:39:30+00:00,This is a sample tweet about Indian stock market #intraday,194,604,125,-0.11014553401861149,0.9459452874033168,HOLD
user_371,2025-08-31 15:37:49+00:00,This is a sample tweet about Indian stock market #sensex,491,2856,379,0.013858783480780068,0.9931987023834603,HOLD
user_201,2025-08-31 15:37:25+00:00,This is a sample tweet about Indian stock market #nifty50,431,542,467,-0.13427165505727154,0.934105220073876,HOLD
user_499,2025-08-31 15:36:20+00:00,This is a sample tweet about Indian stock market #banknifty,518,2663,139,0.3532215638148326,0.8266539784378754,BUY
user_14,2025-08-31 15:35:48+00:00,This is a sample tweet about Indian stock market #banknifty,393,1778,58,-0.2465319650615565,0.8790126659602351,SELL
user_226,2025-08-31 15:35:15+00:00,This is a sample tweet about Indian stock market #nifty50,924,406,37,-0.36682064969119466,0.8199801292875315,SELL
user_493,2025-08-31 15:34:49+00:00,This is a sample tweet about Indian stock market #sensex,562,2374,491,0.039777451220354476,0.9804789298748908,HOLD
user_267,2025-08-31 15:34:28+00:00,This is a sample tweet about Indian stock market #nifty50,419,2755,396,0.6742746034536551,0.6690948913573604,BUY
user_371,2025-08-31 15:32:15+00:00,This is a sample tweet about Indian stock market #banknifty,572,749,299,-0.16355594858780803,0.919733742514717,HOLD
user_337,2025-08-31 15:31:44+00:00,This is a sample tweet about Indian stock market #banknifty,846,1109,311,0.25260100349565656,0.876034241721644,BUY
user_245,2025-08-31 15:31:38+00:00,This is a sample tweet about Indian stock market #banknifty,651,466,167,-0.4011591666190124,0.8031282552640608,SELL
user_214,2025-08-31 15:30:47+00:00,This is a sample tweet about Indian stock market #sensex,811,116,154,-1.1638716548972026,0.4288216189113552,HOLD
user_480,2025-08-31 15:30:37+00:00,This is a sample tweet about Indian stock market #intraday,438,2237,50,0.6832363633738167,0.6646968432552653,BUY
user_150,2025-08-31 15:30:29+00:00,This is a sample tweet about Indian stock market #banknifty,377,1250,249,-0.2042312471358116,0.8997720473594225,SELL
user_301,2025-08-31 15:29:51+00:00,This is a sample tweet about Indian stock market #sensex,531,923,133,-1.1121224382937243,0.4542179189568194,HOLD
user_183,2025-08-31 15:27:29+00:00,This is a sample tweet about Indian stock market #sensex,114,1390,387,-0.9277743220228988,0.5446880821962632,HOLD
user_185,2025-08-31 15:26:23+00:00,This is a sample tweet about Indian stock market #nifty50,147,2476,463,0.4082194605362217,0.7996633652715309,BUY
user_65,2025-08-31 15:25:30+00:00,This is a sample tweet about Indian stock market #nifty50,148,2481,0,-0.2599980881759782,0.8724040692411105,SELL
user_201,2025-08-31 15:24:14+00:00,This is a sample tweet about Indian stock market #sensex,889,1088,152,-0.6908444207746038,0.660963134395594,SELL
user_170,2025-08-31 15:23:56+00:00,This is a sample tweet about Indian stock market #banknifty,259,825,20,-0.8204600762308254,0.5973533197431637,HOLD
user_157,2025-08-31 15:23:47+00:00,This is a sample tweet about Indian stock market #nifty50,344,855,417,-0.15527099144803336,0.9237996447871657,HOLD
